 0.000000	 -2.521750
 0.117141	 -2.493599
 0.234282	 -2.521750
 0.351422	 -2.521750
 0.468502	 -2.547213
 0.585520	 -2.547213
 0.702390	 -2.566666
 0.819112	 -2.566666
 0.935942	 -2.552063
 1.052882	 -2.552063
 1.169879	 -2.492703
 1.286934	 -2.492703
 1.403820	 -2.443834
 1.520536	 -2.443834
 1.637252	 -2.439775
 1.753968	 -2.439775
 1.870672	 -2.486219
 1.987366	 -2.486219
 2.104160	 -2.518166
 2.221056	 -2.518166
 2.337951	 -2.532979
 2.454846	 -2.532979
 2.571681	 -2.565558
 2.688455	 -2.565558
 2.805266	 -2.519905
 2.922114	 -2.519905
 3.038898	 -2.442463
 3.155617	 -2.442463
 3.272316	 -2.439300
 3.388996	 -2.439300
 3.505652	 -2.451056
 3.622284	 -2.451056
 3.739088	 -2.477151
 3.856061	 -2.477151
 3.972800	 -2.527971
 4.089303	 -2.527971
 4.205981	 -2.563872
 4.322835	 -2.563872
 4.439688	 -2.564241
 4.556542	 -2.564241
 4.673408	 -2.549638
 4.790286	 -2.549638
 4.907249	 -2.526073
 5.024295	 -2.526073
 5.141392	 -2.495550
 5.258538	 -2.495550
 5.375465	 -2.461916
 5.492172	 -2.461916
 5.609254	 -2.453323
 5.726710	 -2.453323
 5.843970	 -2.467662
 5.961036	 -2.467662
 6.077929	 -2.504723
 6.194650	 -2.504723
 6.311438	 -2.548583
 6.428294	 -2.548583
 6.545150	 -2.557598
 6.662006	 -2.557598
 6.778794	 -2.559496
 6.895513	 -2.559496
 7.012409	 -2.554910
 7.129481	 -2.554910
 7.246569	 -2.511576
 7.363674	 -2.511576
 7.480631	 -2.500400
 7.597440	 -2.500400
 7.714180	 -2.521750
 7.830853	 -2.521750
 7.947608	 -2.534403
 8.064445	 -2.534403
 8.181538	 -2.564768
 8.298888	 -2.564768
 8.415991	 -2.544946
 8.532848	 -2.544946
 8.649704	 -2.521118
 8.766561	 -2.521118
 8.883560	 -2.532716
 9.000702	 -2.532716
 9.117628	 -2.538145
 9.234340	 -2.538145
 9.351081	 -2.541625
 9.467852	 -2.541625
 9.584698	 -2.535773
 9.701619	 -2.535773
 9.818516	 -2.534561
 9.935388	 -2.534561
 10.052294	 -2.538620
 10.169232	 -2.538620
 10.286259	 -2.545262
 10.403374	 -2.545262
 10.520222	 -2.548531
 10.636802	 -2.548531
 10.753382	 -2.538356
 10.869962	 -2.538356
 10.986677	 -2.537355
 11.103526	 -2.537355
 11.220439	 -2.541256
 11.337414	 -2.541256
 11.454453	 -2.516584
 11.571556	 -2.516584
 11.688749	 -2.510522
 11.806032	 -2.510522
 11.923131	 -2.521434
 12.040047	 -2.521434
 12.156640	 -2.507253
 12.272909	 -2.507253
 12.389467	 -2.519431
 12.506312	 -2.519431
 12.623077	 -2.534772
 12.739761	 -2.534772
 12.856445	 -2.539094
 12.973129	 -2.539094
 13.089764	 -2.553750
 13.206351	 -2.553750
 13.323000	 -2.559074
 13.439713	 -2.559074
 13.556555	 -2.540307
 13.673525	 -2.540307
 13.790163	 -2.526337
 13.906469	 -2.526337
 14.023058	 -2.540096
 14.139931	 -2.540096
 14.256614	 -2.531081
 14.373106	 -2.531081
 14.489866	 -2.494970
 14.606892	 -2.494970
 14.723893	 -2.465501
 14.840868	 -2.465501
 14.957844	 -2.434503
 15.074819	 -2.434503
 15.191730	 -2.429073
 15.308578	 -2.429073
 15.425440	 -2.499504
 15.542316	 -2.499504
 15.659158	 -2.558442
 15.775964	 -2.558442
 15.892665	 -2.580477
 16.009260	 -2.580477
 16.125854	 -2.598032
 16.242447	 -2.598032
 16.359270	 -2.579529
 16.476325	 -2.579529
 16.593236	 -2.532821
 16.710003	 -2.532821
 16.826830	 -2.504828
 16.943716	 -2.504828
 17.060602	 -2.495286
 17.177489	 -2.495286
 17.294225	 -2.496762
 17.410812	 -2.496762
 17.527700	 -2.531872
 17.644890	 -2.531872
 17.761900	 -2.571568
 17.878730	 -2.571568
 17.995367	 -2.575469
 18.111811	 -2.575469
 18.228298	 -2.561868
 18.344827	 -2.561868
 18.461615	 -2.553433
 18.578660	 -2.553433
 18.695659	 -2.534666
 18.812611	 -2.534666
 18.929560	 -2.503932
 19.046504	 -2.503932
 19.163449	 -2.471827
 19.280394	 -2.471827
 19.397216	 -2.460915
 19.513914	 -2.460915
