717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
717	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
719	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
718	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50709
716	1.50728
716	1.50728
716	1.50728
716	1.5072
716	1.5072
716	1.5072
716	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
716	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
717	1.5072
719	1.5072
719	1.5072
719	1.5072
719	1.5072
719	1.5072
